Order,Family,Genus,scientificName,Authority,NCBI_id
Fabales,Fabaceae,Eysenhardtia,Eysenhardtia sp.,NA,104320
Fabales,Fabaceae,Amorpha,Amorpha herbacea var. herbacea,NA,1486969
Fabales,Fabaceae,Amorpha,Amorpha georgiana var. georgiana,NA,552638
Fabales,Fabaceae,Amorpha,Amorpha californica var. californica,NA,1486962
Fabales,Fabaceae,Leptolobium,Leptolobium sp.,NA,1221119
Fabales,Fabaceae,Bowdichia,Bowdichia sp.,NA,1433427
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,1993851
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,1993850
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,1993849
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,1993848
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,1231567
Fabales,Fabaceae,Ormosia,Ormosia semicastrata f. pallida,NA,1009500
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,243960
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,149967
Fabales,Fabaceae,Ormosia,Ormosia sp.,NA,149683
Fabales,Fabaceae,Neoharmsia,Neoharmsia sp.,NA,449087
Fabales,Fabaceae,Pericopsis,Pericopsis sp.,NA,449089
Fabales,Fabaceae,Pericopsis,Pericopsis angolensis f. angolensis,NA,1899198
Fabales,Fabaceae,Ammopiptanthus,Ammopiptanthus sp.,NA,1898799
Fabales,Fabaceae,Thermopsis,Thermopsis kaxgarica,NA,1653469
Fabales,Fabaceae,Baptisia,Baptisia alba var. alba,NA,1993589
Fabales,Fabaceae,Sophora,Sophora sp.,NA,2603846
Fabales,Fabaceae,Sophora,Sophora sp.,NA,2029989
Fabales,Fabaceae,Sophora,Sophora alopecuroides var. alopecuroides,NA,858915
Fabales,Fabaceae,Sophora,Sophora microphylla var. longicarinata,(G.Simpson_J.S.Thomson)_Allan,171565
Fabales,Fabaceae,Liparia,Liparia splendens subsp. comantha,NA,380780
Fabales,Fabaceae,Cyclopia,Cyclopia sp.,NA,141205
Fabales,Fabaceae,Virgilia,Virgilia oroboides subsp. oroboides,NA,155122
Fabales,Fabaceae,Podalyria,Podalyria sp.,NA,1954588
Fabales,Fabaceae,Podalyria,Podalyria oleaefolia,NA,383733
Fabales,Fabaceae,Podalyria,Podalyria rotundifolia,NA,155111
Fabales,Fabaceae,Stauracanthus,Stauracanthus genistoides subsp. genistoides,NA,183284
Fabales,Fabaceae,Melolobium,Melolobium adenodes,NA,337843
Fabales,Fabaceae,Teline,Teline pallida subsp. gomerae,NA,175405
Fabales,Fabaceae,Teline,Teline stenopetala subsp. spachiana,(Webb)_del_Arco,988298
Fabales,Fabaceae,Teline,Teline stenopetala subsp. stenopetala,NA,175421
Fabales,Fabaceae,Teline,Teline stenopetala subsp. sericea,NA,175419
Fabales,Fabaceae,Teline,Teline stenopetala subsp. microphylla,NA,175417
Fabales,Fabaceae,Genista,Genista salzmannii var. salzmanii,NA,1784779
Fabales,Fabaceae,Genista,Genista cephalantha subsp. cephalantha,NA,274567
Fabales,Fabaceae,Genista,Genista acanthoclada subsp. acanthoclada,NA,274561
Fabales,Fabaceae,Genista,Genista tridens subsp. tridens,NA,238519
Fabales,Fabaceae,Genista,Genista triacanthos subsp. triacanthos,NA,238517
Fabales,Fabaceae,Genista,Genista tournefortii subsp. tournefortii,NA,238515
Fabales,Fabaceae,Genista,Genista sylvestris subsp. innocua,NA,274571
Fabales,Fabaceae,Genista,Genista sylvestris subsp. sylvestris,NA,274570
Fabales,Fabaceae,Genista,Genista sylvestris subsp. dalmatica,NA,238512
Fabales,Fabaceae,Genista,Genista sericea var. sericea,NA,515566
Fabales,Fabaceae,Genista,Genista pumila subsp. pumila,NA,238505
Fabales,Fabaceae,Genista,Genista hystrix subsp. hystrix,NA,238494
Fabales,Fabaceae,Genista,Genista hispanica subsp. hispanica,NA,238492
Fabales,Fabaceae,Genista,Genista hirsuta subsp. hirsuta,NA,238489
Fabales,Fabaceae,Genista,Genista cupani,NA,238484
Fabales,Fabaceae,Genista,Genista carpetana subsp. nociva,NA,329965
Fabales,Fabaceae,Genista,Genista umbellata subsp. umbellata,NA,238521
Fabales,Fabaceae,Genista,Genista umbellata subsp. equisetiformis,(Spach)_Rivas_Goday_Rivas_Mart.,238520
Fabales,Fabaceae,Genista,Teline osyroides,(Svent.)_P.E.Gibbs_Dingwall,175403
Fabales,Fabaceae,Genista,Genista sessilifolia subsp. romanica,NA,147457
Fabales,Fabaceae,Genista,Genista numidica subsp. numidica,NA,1784776
Fabales,Fabaceae,Genista,Genista numidica subsp. filiramea,NA,1784775
Fabales,Fabaceae,Genista,Genista numidica var. supravillosa,NA,136803
Fabales,Fabaceae,Genista,Genista numidica var. elata,NA,136802
Fabales,Fabaceae,Genista,Genista spartioides subsp. pseudoretamoides,NA,123912
Fabales,Fabaceae,Genista,Genista spartioides var. pomariensis,NA,123913
Fabales,Fabaceae,Genista,Genista thyrrena,Vals.,123907
Fabales,Fabaceae,Genista,Genista thyrrena subsp. pontiana,NA,1256061
Fabales,Fabaceae,Genista,Genista dorycnifolia subsp. grosii,NA,238486
Fabales,Fabaceae,Genista,Genista dorycnifolia subsp. dorycnifolia,NA,238485
Fabales,Fabaceae,Genista,Genista florida subsp. florida,NA,176353
Fabales,Fabaceae,Genista,Genista florida subsp. maroccana,NA,175478
Fabales,Fabaceae,Genista,Genista cinerea subsp. leptoclada,(Willk.)_O.Bolos_Vigo,983700
Fabales,Fabaceae,Genista,Genista cinerea subsp. cinerea,NA,238481
Fabales,Fabaceae,Chamaecytisus,Cytisus proliferus,L.f.,49805
Fabales,Fabaceae,Argyrolobium,Argyrolobium sp.,NA,508347
Fabales,Fabaceae,Argyrolobium,Argyrolobium megarrhizum,NA,508346
Fabales,Fabaceae,Adenocarpus,Adenocarpus complicatus subsp. commutatus,(Guss.)_Cout.,692158
Fabales,Fabaceae,Adenocarpus,Adenocarpus bivonii,NA,692155
Fabales,Fabaceae,Adenocarpus,Adenocarpus hispanicus subsp. argyrophyllus,(Rivas_Goday)_Rivas_Goday,194234
Fabales,Fabaceae,Adenocarpus,Adenocarpus hispanicus subsp. hispanicus,NA,176335
Fabales,Fabaceae,Adenocarpus,Adenocarpus complicatus subsp. complicatus,NA,176348
Fabales,Fabaceae,Ulex,Ulex baeticus subsp. baeticus,NA,1311271
Fabales,Fabaceae,Ulex,Ulex australis subsp. australis,NA,1197273
Fabales,Fabaceae,Ulex,Ulex gallii subsp. gallii,NA,1197275
Fabales,Fabaceae,Ulex,Ulex argenteus subsp. subsericeus,NA,183288
Fabales,Fabaceae,Ulex,Ulex argenteus subsp. argenteus,NA,183286
Fabales,Fabaceae,Ulex,Ulex parviflorus subsp. jussiaei,(Webb)_D.A.Webb,1197277
Fabales,Fabaceae,Ulex,Ulex parviflorus subsp. eriocladus,NA,1197274
Fabales,Fabaceae,Ulex,Ulex parviflorus subsp. parviflorus,NA,183295
Fabales,Fabaceae,Ulex,Ulex parviflorus subsp. funkii,(Webb)_Guinea,183294
Fabales,Fabaceae,Ulex,Ulex europaeus subsp. latebracteatus,NA,183293
Fabales,Fabaceae,Ulex,Ulex europaeus subsp. europaeus,NA,183292
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1972998
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1972997
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1969845
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837082
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837081
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837080
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837079
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837078
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837077
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837076
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837075
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837074
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1837073
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,1215879
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,931000
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401601
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401600
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401599
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401597
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401596
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401587
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401586
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401585
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401584
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,401583
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384464
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384463
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384462
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384461
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384460
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384459
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384457
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384456
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,384455
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377342
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377341
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377340
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377339
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377338
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377337
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377336
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377335
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377334
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377333
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,377332
Fabales,Fabaceae,Lupinus,Lupinus sp.,NA,225109
Fabales,Fabaceae,Lupinus,Lupinus vavilovii,NA,948801
Fabales,Fabaceae,Lupinus,Lupinus montanus var. montanus,NA,1381402
Fabales,Fabaceae,Lupinus,Lupinus jaime-hintonianus,NA,213031
Fabales,Fabaceae,Lupinus,Lupinus lepidus var. lepidus,NA,1209941
Fabales,Fabaceae,Lupinus,Lupinus lepidus var. aridus,NA,61101
Fabales,Fabaceae,Lupinus,Lupinus excubitus var. excubitus,NA,749242
Fabales,Fabaceae,Lupinus,Lupinus pilosus subsp. tassilicus,NA,925616
Fabales,Fabaceae,Lupinus,Lupinus microcarpus var. microcarpus,NA,61114
Fabales,Fabaceae,Lupinus,Lupinus hispanicus subsp. hispanicus,NA,925615
Fabales,Fabaceae,Lupinus,Lupinus hispanicus var. bicolor,NA,925614
Fabales,Fabaceae,Lupinus,Lupinus albifrons var. albifrons,NA,749237
Fabales,Fabaceae,Lupinus,Lupinus polyphyllus var. polyphyllus,NA,1209944
Fabales,Fabaceae,Lupinus,Lupinus angustifolius subsp. angustifolius,NA,294973
Fabales,Fabaceae,Lupinus,Lupinus angustifolius subsp. reticulatus,NA,61119
Fabales,Fabaceae,Lupinus,Lupinus albus var. albus,NA,925617
Fabales,Fabaceae,Laburnum,Laburnum watereri,NA,157133
Fabales,Fabaceae,Laburnum,Laburnum anagyroides subsp. anagyroides,NA,1211478
Fabales,Fabaceae,Cytisus,Cytisus x dallimorei,NA,983559
Fabales,Fabaceae,Cytisus,Cytisus commutatus,(Willk.)_Briq.,194237
Fabales,Fabaceae,Cytisus,Cytisus striatus subsp. striatus,NA,194248
Fabales,Fabaceae,Cytisus,Cytisus grandiflorus subsp. haplophyllus,NA,176339
Fabales,Fabaceae,Cytisus,Cytisus x praecox,NA,176333
Fabales,Fabaceae,Cytisus,Cytisus nigricans subsp. atratus,NA,1211455
Fabales,Fabaceae,Cytisus,Cytisus arboreus subsp. catalaunicus,(Webb)_Maire,176350
Fabales,Fabaceae,Cytisus,Cytisus scoparius subsp. scoparius,NA,176352
Fabales,Fabaceae,Calobota,Calobota sp.,NA,2293700
Fabales,Fabaceae,Pearsonia,Pleiospora latibracteolata,Dummer,385386
Fabales,Fabaceae,Lotononis,Lotononis parviflora,NA,508298
Fabales,Fabaceae,Lotononis,Lotononis listii,NA,508288
Fabales,Fabaceae,Lotononis,Lotononis elongata,(Thunb.)_D.Dietr.,508273
Fabales,Fabaceae,Aspalathus,Aspalathus sp.,NA,1158003
Fabales,Fabaceae,Aspalathus,Aspalathus sp.,NA,449046
Fabales,Fabaceae,Aspalathus,Aspalathus perfoliata subsp. phillipsii,NA,508223
Fabales,Fabaceae,Aspalathus,Aspalathus perfoliata subsp. perfoliata,NA,508222
Fabales,Fabaceae,Aspalathus,Aspalathus shawii subsp. shawii,NA,472498
Fabales,Fabaceae,Aspalathus,Aspalathus opaca subsp. opaca,NA,472491
Fabales,Fabaceae,Aspalathus,Aspalathus spicata subsp. neglecta,(T.M.Salter)_R.Dahlgren,472489
Fabales,Fabaceae,Aspalathus,Aspalathus laricifolia subsp. laricifolia,NA,472485
Fabales,Fabaceae,Aspalathus,Aspalathus hispida subsp. hispida,NA,472480
Fabales,Fabaceae,Aspalathus,Aspalathus spicata subsp. cliffortioides,(Bolus)_R.Dahlgren,472470
Fabales,Fabaceae,Aspalathus,Aspalathus pinea subsp. pinea,NA,472492
Fabales,Fabaceae,Aspalathus,Aspalathus incompta,Thunb.,449065
Fabales,Fabaceae,Aspalathus,Aspalathus teres subsp. teres,NA,472501
Fabales,Fabaceae,Aspalathus,Aspalathus spinosa subsp. spinosa,NA,449043
Fabales,Fabaceae,Aspalathus,Aspalathus sceptrum-aureum,NA,449039
Fabales,Fabaceae,Aspalathus,Aspalathus pinguis subsp. pinguis,NA,472493
Fabales,Fabaceae,Aspalathus,Aspalathus hirta subsp. hirta,NA,508218
Fabales,Fabaceae,Aspalathus,Aspalathus retroflexa subsp. retroflexa,NA,449031
Fabales,Fabaceae,Aspalathus,Aspalathus retroflexa subsp. bicolor,NA,449030
Fabales,Fabaceae,Aspalathus,Aspalathus spinescens subsp. lepida,NA,449018
Fabales,Fabaceae,Aspalathus,Aspalathus quinquefolia subsp. quinquefolia,NA,449012
Fabales,Fabaceae,Aspalathus,Aspalathus polycephala subsp. rigida,NA,455705
Fabales,Fabaceae,Aspalathus,Aspalathus pachyloba subsp. villicaulis,NA,449007
Fabales,Fabaceae,Aspalathus,Aspalathus juniperina subsp. juniperina,NA,472483
Fabales,Fabaceae,Aspalathus,Aspalathus intricata subsp. intricata,NA,472482
Fabales,Fabaceae,Aspalathus,Aspalathus divaricata subsp. divaricata,NA,472474
Fabales,Fabaceae,Aspalathus,Aspalathus chenopoda subsp. chenopoda,NA,472467
Fabales,Fabaceae,Aspalathus,Aspalathus batodes subsp. spinulifolia,NA,448980
Fabales,Fabaceae,Aspalathus,Aspalathus asparagoides subsp. asparagoides,NA,472461
Fabales,Fabaceae,Aspalathus,Aspalathus arida subsp. procumbens,NA,448974
Fabales,Fabaceae,Aspalathus,Aspalathus angustifolia subsp. angustifolia,NA,448971
Fabales,Fabaceae,Aspalathus,Aspalathus acuminata subsp. acuminata,NA,472458
Fabales,Fabaceae,Aspalathus,Aspalathus cephalotes subsp. violacea,NA,472466
Fabales,Fabaceae,Aspalathus,Aspalathus cephalotes subsp. cephalotes,NA,449057
Fabales,Fabaceae,Rafnia,Rafnia sp.,NA,58870
Fabales,Fabaceae,Rafnia,Rafnia capensis subsp. capensis,NA,279205
Fabales,Fabaceae,Rafnia,Rafnia schlechteriana subsp. capensis,NA,280751
Fabales,Fabaceae,Rafnia,Rafnia rostrata subsp. rostrata,NA,279192
Fabales,Fabaceae,Rafnia,Rafnia racemosa subsp. racemosa,NA,279189
Fabales,Fabaceae,Rafnia,Rafnia angulata subsp. angulata,NA,279190
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,1670891
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,1411643
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,1409790
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,1304976
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,1208130
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,883520
Fabales,Fabaceae,Crotalaria,Crotalaria sp.,NA,508234
Fabales,Fabaceae,Crotalaria,Crotalaria balboi,NA,2511955
Fabales,Fabaceae,Crotalaria,Crotalaria purdiana,NA,1978215
Fabales,Fabaceae,Crotalaria,Crotalaria tweediana,NA,1237666
Fabales,Fabaceae,Crotalaria,Crotalaria nana var. nana,NA,1208117
Fabales,Fabaceae,Crotalaria,Crotalaria filipes var. trichophora,NA,1208111
Fabales,Fabaceae,Crotalaria,Crotalaria filipes var. filipes,NA,1208110
Fabales,Fabaceae,Crotalaria,Crotalaria oocarpa subsp. oocarpa,NA,1132612
Fabales,Fabaceae,Crotalaria,Crotalaria natalitia var. natalitia,NA,1132610
Fabales,Fabaceae,Crotalaria,Crotalaria graminicola Taub. ex,Baker_f.,1132603
Fabales,Fabaceae,Crotalaria,Crotalaria novae-hollandiae subsp. novae-hollandiae,NA,2529238
Fabales,Fabaceae,Crotalaria,Crotalaria nigricans var. nigricans,NA,1132248
Fabales,Fabaceae,Crotalaria,Crotalaria monteiroi Taub. ex,Baker_f.,1132243
Fabales,Fabaceae,Crotalaria,Crotalaria monteiroi var. galpinii,NA,1132244
Fabales,Fabaceae,Crotalaria,Crotalaria meyerana,Steud.,1132239
Fabales,Fabaceae,Crotalaria,Crotalaria laburnoides var. laburnoides,NA,1132226
Fabales,Fabaceae,Crotalaria,Crotalaria excisa (Thunb.) Baker,f.,1132201
Fabales,Fabaceae,Crotalaria,Crotalaria deserticola Taub. ex,Baker_f.,1132190
Fabales,Fabaceae,Crotalaria,Crotalaria brevidens var. parviflora,NA,1132593
Fabales,Fabaceae,Crotalaria,Crotalaria brevidens var. intermedia,NA,1132171
Fabales,Fabaceae,Crotalaria,Crotalaria boranica subsp. boranica,NA,1132169
Fabales,Fabaceae,Crotalaria,Crotalaria obtecta var. glabrescens,NA,1208118
Fabales,Fabaceae,Crotalaria,Crotalaria obtecta var. obtecta,NA,1127388
Fabales,Fabaceae,Crotalaria,Crotalaria agatiflora subsp. imperialis,(Taub.)_Polhill,1237633
Fabales,Fabaceae,Crotalaria,Crotalaria laburnifolia subsp. petiolaris,NA,1237650
Fabales,Fabaceae,Crotalaria,Crotalaria laburnifolia subsp. laburnifolia,NA,1237649
Fabales,Fabaceae,Crotalaria,Crotalaria laburnifolia subsp. australis,NA,992674
Fabales,Fabaceae,Crotalaria,Crotalaria virgultaris,NA,508231
Fabales,Fabaceae,Crotalaria,Crotalaria medicaginea var. herniarioides,(Wight_Arn.)_Baker,1735019
Fabales,Fabaceae,Crotalaria,Crotalaria medicaginea var. luxurians,NA,1127385
Fabales,Fabaceae,Crotalaria,Priotropis cytisoides,(Roxb._ex_DC.)_Wight_Arn.,452831
Fabales,Fabaceae,Crotalaria,Crotalaria lanceolata subsp. lanceolata,NA,1132227
Fabales,Fabaceae,Crotalaria,Crotalaria pallida var. pallida,NA,1127389
Fabales,Fabaceae,Harpalyce,Harpalyce sp.,NA,1958946
Fabales,Fabaceae,Poecilanthe,Poecilanthe sp.,NA,1958947
Fabales,Fabaceae,Brongniartia,Brongniartia pringlei,NA,142521
Fabales,Fabaceae,Brongniartia,Brongniartia flava,NA,142520
Fabales,Fabaceae,Pediomelum,Pediomelum megalanthum var. megalanthum,NA,458374
Fabales,Fabaceae,Pediomelum,Psoralea latestipulata var. appressa,Ockendon,458370
Fabales,Fabaceae,Pediomelum,Pediomelum hypogaeum var. hypogaeum,NA,458366
Fabales,Fabaceae,Pediomelum,Pediomelum aromaticum var. barnebyi,S.L.Welsh,458355
Fabales,Fabaceae,Pediomelum,Pediomelum aromaticum var. aromaticum,NA,458354
Fabales,Fabaceae,Orbexilum,Orbexilum lupinellus,NA,1888378
Fabales,Fabaceae,Cullen,Psoralea martinii,F.Muell._1865,2528903
Fabales,Fabaceae,Psoralea,Psoralea sp.,NA,1763762
Fabales,Fabaceae,Psoralea,Psoralea sp.,NA,1763749
Fabales,Fabaceae,Psoralea,Psoralea usitata,NA,1431541
Fabales,Fabaceae,Psoralea,Psoralea congesta,NA,1431538
Fabales,Fabaceae,Psoralea,Psoralea rhizotoma,NA,1899199
Fabales,Fabaceae,Otholobium,Otholobium sp.,NA,1763746
Fabales,Fabaceae,Otholobium,Otholobium sp.,NA,1763737
Fabales,Fabaceae,Otholobium,Otholobium caliginis,NA,458347
Fabales,Fabaceae,Bionia,Bionia sp.,NA,1470999
Fabales,Fabaceae,Bionia,Bionia sp.,NA,1470998
Fabales,Fabaceae,Bionia,Bionia sp.,NA,1470997
Fabales,Fabaceae,Bionia,Bionia sp.,NA,1470996
Fabales,Fabaceae,Bionia,Bionia sp.,NA,1457440
Fabales,Fabaceae,Helicotropis,[Vigna] linearis var. latifolia,NA,238087
Fabales,Fabaceae,Helicotropis,Helicotropis linearis var. linearis,NA,238086
Fabales,Fabaceae,Dunbaria,Dunbaria longiracemosa,NA,1489641
Fabales,Fabaceae,Flemingia,Flemingia langbiangensis,T.V.Do_B.Xu_X.F.Gao_2019,2595083
Fabales,Fabaceae,Flemingia,Flemingia sp.,NA,2595074
Fabales,Fabaceae,Flemingia,Flemingia sp.,NA,2595073
Fabales,Fabaceae,Flemingia,Moghania philippinensis,(Merr._Rolfe)_H.L.Li,634991
Fabales,Fabaceae,Flemingia,Moghania macrophylla,(Willd.)_Kuntze,520843
Fabales,Fabaceae,Collaea,Galactia speciosa f. paraguariensis,Hassl.,584683
Fabales,Fabaceae,Collaea,Galactia argentina,(Griseb.)_Kuntze,584681
Fabales,Fabaceae,Lablab,Lablab sp.,NA,1205748
Fabales,Fabaceae,Camptosema,Camptosema sp.,NA,1457443
Fabales,Fabaceae,Centrosema,Centrosema sp.,NA,883504
