Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
Amaranthus roxburghianus,Amaranthus,,roxburghianus,NA,NA,,,kew-2633076,TRUE,1.1,Accepted,Amaranthaceae,Amaranthus,,roxburghianus,,,H.W.Kung,kew-2633076,Accepted,FALSE,FALSE,FALSE,2020-01-06
Amaranthus hybridus subsp. hybridus,Amaranthus,,hybridus,NA,subsp.,hybridus,,tro-1100929,TRUE,1.1,Synonym,Amaranthaceae,Amaranthus,,hybridus,,,L.,kew-2632871,Accepted,FALSE,FALSE,FALSE,2020-01-06
Schlechteranthus maximilianii,Schlechteranthus,,maximilianii,NA,NA,,,tro-703392,TRUE,1.1,Accepted,Aizoaceae,Schlechteranthus,,maximilianii,,,Schwantes,tro-703392,Accepted,FALSE,FALSE,FALSE,2020-01-06
Disphyma australe subsp. australe,Disphyma,,australe,NA,subsp.,australe,,kew-2773143,TRUE,1.1,Accepted,Aizoaceae,Disphyma,,australe,,,(Sol. ex Aiton) J.M.Black,kew-2773143,Accepted,FALSE,FALSE,TRUE,2020-01-06
Conophytum khamiesbergense,Conophytum,,khamiesbergense,NA,NA,,,kew-2734971,TRUE,1.1,Accepted,Aizoaceae,Conophytum,,khamiesbergense,,,(L.Bolus) Schwantes,kew-2734971,Accepted,FALSE,FALSE,FALSE,2020-01-06
Conophytum hermarium,Conophytum,,hermarium,NA,NA,,,,FALSE,1.1,,,Conophytum,,hermarium,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Conophytum herreanthus subsp. herreanthus,Conophytum,,herreanthus,NA,subsp.,herreanthus,,kew-2734945,TRUE,1.1,Accepted,Aizoaceae,Conophytum,,herreanthus,,,S.A.Hammer,kew-2734945,Accepted,FALSE,FALSE,TRUE,2020-01-06
Conicosia pugioniformis subsp. pugioniformis,Conicosia,,pugioniformis,NA,subsp.,pugioniformis,,kew-2734076,TRUE,1.1,Accepted,Aizoaceae,Conicosia,,pugioniformis,,,(L.) N.E.Br.,kew-2734076,Accepted,FALSE,FALSE,TRUE,2020-01-06
Cleretum papulosum subsp. papulosum,Cleretum,,papulosum,NA,subsp.,papulosum,,tro-703672,TRUE,1.1,Synonym,Aizoaceae,Cleretum,,papulosum,,,(L.f.) N.E.Br.,kew-2727738,Accepted,FALSE,FALSE,FALSE,2020-01-06
Braunsia maximilianii,Braunsia,,maximilianii,NA,NA,,,kew-2682972,TRUE,1.1,Unresolved,Aizoaceae,Braunsia,,maximiliani,,,(Schltr. & Berger) Schwantes,kew-2682972,Unresolved,TRUE,FALSE,FALSE,2020-01-06
Vlokia ater,Vlokia,,ater,NA,NA,,,tro-703928,TRUE,1.1,Accepted,Aizoaceae,Vlokia,,ater,,,S.A. Hammer,tro-703928,Accepted,FALSE,FALSE,FALSE,2020-01-06
Fenestraria rhopalophylla subsp. rhopalophylla,Fenestraria,,rhopalophylla,NA,subsp.,rhopalophylla,,tro-701930,TRUE,1.1,Synonym,Aizoaceae,Fenestraria,,rhopalophylla,,,(Schltdl. & Diels) N.E.Br.,kew-2808089,Accepted,FALSE,FALSE,FALSE,2020-01-06
Titanopsis hugo-schlechteri var. alboviridis,Titanopsis,,hugo-schlechteri,NA,var.,alboviridis,,tro-703587,FALSE,1.1,Accepted,Aizoaceae,Titanopsis,,hugo-schlechteri,,,Schwantes,tro-703587,Accepted,FALSE,FALSE,TRUE,2020-01-06
Delosperma melepoense,Delosperma,,melepoense,NA,NA,,,,FALSE,1.1,,,Delosperma,,melepoense,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Delosperma heidihartmanniae,Delosperma,,heidihartmanniae,NA,NA,,,,FALSE,1.1,,,Delosperma,,heidihartmanniae,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Delosperma bosseranum,Delosperma,,bosseranum,NA,NA,,,kew-2759172,TRUE,1.1,Accepted,Aizoaceae,Delosperma,,bosseranum,,,Marais,kew-2759172,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops ruschiorum var. ruschiorum,Lithops,,ruschiorum,NA,var.,ruschiorum,,tro-702550,TRUE,1.1,Synonym,Aizoaceae,Lithops,,ruschiorum,,,N.E.Br.,tro-702547,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops marmorata var. marmorata,Lithops,,marmorata,NA,var.,marmorata,,tro-702525,TRUE,1.1,Synonym,Aizoaceae,Lithops,,marmorata,,,N.E.Br.,tro-702522,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops hookeri var. hookeri,Lithops,,hookeri,NA,var.,hookeri,,kew-2341084,TRUE,1.1,Unresolved,Aizoaceae,Lithops,,hookeri,,,Schwantes,kew-2341084,Unresolved,FALSE,FALSE,TRUE,2020-01-06
Lithops gracilidelineata var. gracilidelineata,Lithops,,gracilidelineata,NA,var.,gracilidelineata,,tro-702486,TRUE,1.1,Synonym,Aizoaceae,Lithops,,gracilidelineata,,,Dinter,tro-702485,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops fulviceps var. fulviceps,Lithops,,fulviceps,NA,var.,fulviceps,,tro-702478,TRUE,1.1,Synonym,Aizoaceae,Lithops,,fulviceps,,,N.E.Br.,tro-702477,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops bromfieldii var. bromfieldii,Lithops,,bromfieldii,NA,var.,bromfieldii,,tro-702440,TRUE,1.1,Synonym,Aizoaceae,Lithops,,bromfieldii,,,L. Bolus,tro-702439,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops karasmontana var. karasmontana,Lithops,,karasmontana,NA,var.,karasmontana,,tro-702500,TRUE,1.1,Synonym,Aizoaceae,Lithops,,karasmontana,,,N.E.Br.,tro-702499,Accepted,FALSE,FALSE,FALSE,2020-01-06
Lithops julii subsp. fulleri,Lithops,,julii,NA,subsp.,fulleri,,tro-702498,FALSE,1.1,Accepted,Aizoaceae,Lithops,,julii,,,N.E. Br.,tro-702498,Accepted,FALSE,FALSE,TRUE,2020-01-06
Psilocaulon salicornioides,Psilocaulon,,salicornioides,NA,NA,,,tro-702912,TRUE,1.1,Accepted,Aizoaceae,Psilocaulon,,salicornioides,,,Schwantes,tro-702912,Accepted,FALSE,FALSE,FALSE,2020-01-06
Mesembryanthemum forsskalii,Mesembryanthemum,,forsskalii,NA,NA,,,tro-100374850,TRUE,1.1,Synonym,Aizoaceae,Opophytum,,forsskalii,,,(Hochst. ex Boiss.) N.E. Br.,tro-100374851,Accepted,FALSE,FALSE,FALSE,2020-01-06
Phyllobolus spinuliferus,Phyllobolus,,spinuliferus,NA,NA,,,kew-2405858,TRUE,1.1,Unresolved,Aizoaceae,Phyllobolus,,spinuliferus,,,(Haw.) Gerbaulet,kew-2405858,Unresolved,FALSE,FALSE,FALSE,2020-01-06
Mesembryanthemum splendens subsp. splendens,Mesembryanthemum,,splendens,NA,subsp.,splendens,,kew-2361926,TRUE,1.1,Unresolved,Aizoaceae,Mesembryanthemum,,splendens,,,L.,kew-2361926,Unresolved,FALSE,FALSE,TRUE,2020-01-06
Mesembryanthemum pallens subsp. pallens,Mesembryanthemum,,pallens,NA,subsp.,pallens,,kew-2362261,TRUE,1.1,Unresolved,Aizoaceae,Mesembryanthemum,,pallens,,,Aiton,kew-2362261,Unresolved,FALSE,FALSE,TRUE,2020-01-06
Mesembryanthemum noctiflorum subsp. noctiflorum,Mesembryanthemum,,noctiflorum,NA,subsp.,noctiflorum,,kew-2362247,TRUE,1.1,Accepted,Aizoaceae,Mesembryanthemum,,noctiflorum,,,L.,kew-2362247,Accepted,FALSE,FALSE,TRUE,2020-01-06
Guapira obtusata var. obtusata,Guapira,,obtusata,NA,var.,obtusata,,kew-2833881,TRUE,1.1,Accepted,Nyctaginaceae,Guapira,,obtusata,,,(Jacq.) Little,kew-2833881,Accepted,FALSE,FALSE,TRUE,2020-01-06
Anulocaulis leiosolenus var. leiosolenus,Anulocaulis,,leiosolenus,NA,var.,leiosolenus,,tro-22500599,TRUE,1.1,Synonym,Nyctaginaceae,Anulocaulis,,leiosolenus,,,(Torr.) Standl.,kew-2643089,Accepted,FALSE,FALSE,FALSE,2020-01-06
Commicarpus squarrosus var. squarrosus,Commicarpus,,squarrosus,NA,var.,squarrosus,,kew-2733373,TRUE,1.1,Synonym,Nyctaginaceae,Boerhavia,,squarrosa,,,Heimerl,kew-2678799,Accepted,FALSE,FALSE,TRUE,2020-01-06
Commicarpus helenae var. helenae,Commicarpus,,helenae,NA,var.,helenae,,kew-2733351,TRUE,1.1,Synonym,Nyctaginaceae,Boerhavia,,helenae,,,Roem. & Schult.,kew-2678682,Accepted,FALSE,FALSE,TRUE,2020-01-06
Commicarpus plumbagineus var. plumbagineus,Commicarpus,,plumbagineus,NA,var.,plumbagineus,,kew-2733362,TRUE,1.1,Synonym,Nyctaginaceae,Boerhavia,,plumbaginea,,,Cav.,kew-2678742,Accepted,FALSE,FALSE,TRUE,2020-01-06
Boerhavia rubicunda,Boerhavia,,rubicunda,NA,NA,,,kew-2678780,TRUE,1.1,Synonym,Nyctaginaceae,Boerhavia,,elegans,,,Choisy,kew-2678650,Accepted,FALSE,FALSE,FALSE,2020-01-06
Boerhavia repens subsp. repens,Boerhavia,,repens,NA,subsp.,repens,,kew-2678763,TRUE,1.1,Accepted,Nyctaginaceae,Boerhavia,,repens,,,L.,kew-2678763,Accepted,FALSE,FALSE,TRUE,2020-01-06
Acleisanthes lanceolata var. lanceolata,Acleisanthes,,lanceolata,NA,var.,lanceolata,,tro-50231688,TRUE,1.1,Synonym,Nyctaginaceae,Acleisanthes,,lanceolata,,,(Wooton) R.A.Levin,kew-2618097,Accepted,FALSE,FALSE,FALSE,2020-01-06
Acleisanthes diffusa var. diffusa,Acleisanthes,,diffusa,NA,var.,diffusa,,kew-2618095,TRUE,1.1,Accepted,Nyctaginaceae,Acleisanthes,,diffusa,,,(A.Gray) R.A.Levin,kew-2618095,Accepted,FALSE,FALSE,TRUE,2020-01-06
Abronia nana var. nana,Abronia,,nana,NA,var.,nana,,tro-50131688,TRUE,1.1,Synonym,Nyctaginaceae,Abronia,,nana,,,S.Watson,kew-2610238,Accepted,FALSE,FALSE,FALSE,2020-01-06
Pisonia aculeata var. aculeata,Pisonia,,aculeata,NA,var.,aculeata,,kew-2552434,TRUE,1.1,Accepted,Nyctaginaceae,Pisonia,,aculeata,,,L.,kew-2552434,Accepted,FALSE,FALSE,TRUE,2020-01-06
Bougainvillea buttiana,Bougainvillea,,buttiana,NA,NA,,,tro-22500607,TRUE,1.1,Accepted,Nyctaginaceae,Bougainvillea,,buttiana,,,Holttum & Standl.,tro-22500607,Accepted,FALSE,FALSE,FALSE,2020-01-06
Bougainvillea x buttiana,Bougainvillea,×,buttiana,NA,NA,,,tro-22500607,TRUE,1.1,Accepted,Nyctaginaceae,Bougainvillea,,buttiana,,,Holttum & Standl.,tro-22500607,Accepted,FALSE,FALSE,FALSE,2020-01-06
Mirabilis linearis var. linearis,Mirabilis,,linearis,NA,var.,linearis,,tro-50186494,TRUE,1.1,Synonym,Nyctaginaceae,Mirabilis,,linearis,,,(Pursh) Heimerl,tro-22500292,Accepted,FALSE,FALSE,FALSE,2020-01-06
Mirabilis donahooiana,Mirabilis,,donahooiana,NA,NA,,,tro-50279947,TRUE,1.1,Accepted,Nyctaginaceae,Mirabilis,,donahooiana,,,Le Duc,tro-50279947,Accepted,FALSE,FALSE,FALSE,2020-01-06
Mirabilis himalaica var. chinensis,Mirabilis,,himalaica,NA,var.,chinensis,,tro-50097546,TRUE,1.1,Synonym,Nyctaginaceae,Oxybaphus,,himalaicus,var.,chinensis,(Heimerl) D.Q. Lu,tro-50097545,Accepted,FALSE,FALSE,FALSE,2020-01-06
Seguieria paraguayensis,Seguieria,,paraguayensis,NA,NA,,,tro-24800206,TRUE,1.1,Accepted,Phytolaccaceae,Seguieria,,paraguayensis,,,Morong,tro-24800206,Accepted,FALSE,FALSE,FALSE,2020-01-06
Phytolacca americana var. americana,Phytolacca,,americana,NA,var.,americana,,tro-50202801,TRUE,1.1,Synonym,Phytolaccaceae,Phytolacca,,americana,,,L.,kew-2562777,Accepted,FALSE,FALSE,FALSE,2020-01-06
Leontice leontopetalum subsp. ewersmannii,Leontice,,leontopetalum,NA,subsp.,ewersmannii,,tro-3500351,TRUE,1.1,Synonym,Berberidaceae,Leontice,,ewersmanni,,,Bunge,tro-3500025,Accepted,FALSE,FALSE,FALSE,2020-01-06
Gymnospermium peloponnesiacum,Gymnospermium,,peloponnesiacum,NA,NA,,,kew-2901728,TRUE,1.1,Accepted,Berberidaceae,Gymnospermium,,peloponnesiacum,,,(Phitos) Strid,kew-2901728,Accepted,FALSE,FALSE,FALSE,2020-01-06
Epimedium tianmenshanensis,Epimedium,,tianmenshanensis,NA,NA,,,,FALSE,1.1,,,Epimedium,,tianmenshanensis,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Epimedium leishanense,Epimedium,,leishanense,NA,NA,,,,FALSE,1.1,,,Epimedium,,leishanense,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Epimedium baojingense,Epimedium,,baojingense,NA,NA,,,kew-2791219,TRUE,1.1,Accepted,Berberidaceae,Epimedium,,baojingensis,,,Q.L.Chen & B.M.Yang,kew-2791219,Accepted,TRUE,FALSE,FALSE,2020-01-06
Epimedium trifoliatobinatum,Epimedium,,trifoliatobinatum,NA,NA,,,tro-3500297,TRUE,1.1,Unresolved,Berberidaceae,Epimedium,,trifoliatobinatum,,,Koidz.,tro-3500297,Unresolved,FALSE,FALSE,FALSE,2020-01-06
Epimedium pinnatum subsp. colchicum,Epimedium,,pinnatum,NA,subsp.,colchicum,,kew-2791314,TRUE,1.1,Accepted,Berberidaceae,Epimedium,,pinnatum,subsp.,colchicum,(Boiss.) N.Busch,kew-2791314,Accepted,FALSE,FALSE,FALSE,2020-01-06
Epimedium jianhense,Epimedium,,jianhense,NA,NA,,,,FALSE,1.1,,,Epimedium,,jianhense,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Epimedium elachyphyllum,Epimedium,,elachyphyllum,NA,NA,,,kew-2791245,TRUE,1.1,Synonym,Berberidaceae,Epimedium,,parvifolium,,,S.Z.He & T.L.Zhang,kew-2791306,Accepted,FALSE,FALSE,FALSE,2020-01-06
Epimedium grandiflorum var. thunbergianum,Epimedium,,grandiflorum,NA,var.,thunbergianum,,kew-2791260,TRUE,1.1,Accepted,Berberidaceae,Epimedium,,grandiflorum,var.,thunbergianum,(Miq.) Nakai,kew-2791260,Accepted,FALSE,FALSE,FALSE,2020-01-06
[Mahonia] jingxiensis,[Mahonia],,jingxiensis,NA,NA,,,,FALSE,1.1,,,[Mahonia],,jingxiensis,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Berberis x ottawensis,Berberis,×,ottawensis,NA,NA,,,kew-2674231,TRUE,1.1,Unresolved,Berberidaceae,Berberis,×,ottawensis,,,C.K.Schneid. ex Rehder,kew-2674231,Unresolved,FALSE,FALSE,FALSE,2020-01-06
Berberis orthobotrys var. rubicunda,Berberis,,orthobotrys,NA,var.,rubicunda,,kew-2674227,TRUE,1.1,Synonym,Berberidaceae,Berberis,,orthobotrys,,,Bien. ex Aitch.,kew-2674223,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis orthobotrys var. orthobotrys,Berberis,,orthobotrys,NA,var.,orthobotrys,,tro-50211407,TRUE,1.1,Synonym,Berberidaceae,Berberis,,orthobotrys,,,Bien. ex Aitch.,kew-2674223,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis angulosa var. fasciculata,Berberis,,angulosa,NA,var.,fasciculata,,kew-2673414,TRUE,1.1,Synonym,Berberidaceae,Berberis,,angulosa,,,Wall. ex Hook.f. & Thomson,kew-2673413,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis angulosa var. angulosa,Berberis,,angulosa,NA,var.,angulosa,,kew-2673413,TRUE,1.1,Accepted,Berberidaceae,Berberis,,angulosa,,,Wall. ex Hook.f. & Thomson,kew-2673413,Accepted,FALSE,FALSE,TRUE,2020-01-06
Berberis croatica,Berberis,,croatica,NA,NA,,,,FALSE,1.1,,,Berberis,,croatica,NA,,,,,FALSE,FALSE,FALSE,2020-01-06
Berberis hookeri var. viridis,Berberis,,hookeri,NA,var.,viridis,,kew-2673913,TRUE,1.1,Synonym,Berberidaceae,Berberis,,hookeri,,,Lem.,kew-2673909,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis amurensis var. latifolia,Berberis,,amurensis,NA,var.,latifolia,,kew-2673406,TRUE,1.1,Synonym,Berberidaceae,Berberis,,amurensis,,,Rupr.,kew-2673404,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis amurensis var. amurensis,Berberis,,amurensis,NA,var.,amurensis,,kew-2673404,TRUE,1.1,Accepted,Berberidaceae,Berberis,,amurensis,,,Rupr.,kew-2673404,Accepted,FALSE,FALSE,TRUE,2020-01-06
Mahonia higginsae,Mahonia,,higginsae,NA,NA,,,tro-3500411,TRUE,1.1,Accepted,Berberidaceae,Mahonia,,higginsiae,,,(Munz) Ahrendt,tro-3500411,Accepted,TRUE,FALSE,FALSE,2020-01-06
Berberis heterophylla,Berberis,,heterophylla,NA,NA,,,kew-2673887,TRUE,1.1,Synonym,Berberidaceae,Berberis,,microphylla,,,G.Forst.,kew-2674137,Accepted,FALSE,FALSE,FALSE,2020-01-06
Berberis bidentata,Berberis,,bidentata,NA,NA,,,tro-3500207,TRUE,1.1,Unresolved,Berberidaceae,Berberis,,bidentata,,,Lechler,tro-3500207,Unresolved,FALSE,FALSE,FALSE,2020-01-06
Nandina domestica var. leucocarpa,Nandina,,domestica,NA,var.,leucocarpa,,kew-2380006,FALSE,1.1,Accepted,Berberidaceae,Nandina,,domestica,,,Thunb.,kew-2380006,Accepted,FALSE,FALSE,TRUE,2020-01-06
Holboellia angustifolia subsp. angustifolia,Holboellia,,angustifolia,NA,subsp.,angustifolia,,tro-50215427,TRUE,1.1,Synonym,Berberidaceae,Holboellia,,angustifolia,,,Wall.,kew-2852352,Accepted,FALSE,FALSE,FALSE,2020-01-06
Holboellia latifolia subsp. latifolia,Holboellia,,latifolia,NA,subsp.,latifolia,,tro-50215442,TRUE,1.1,Synonym,Berberidaceae,Holboellia,,latifolia,,,Wall.,kew-2852369,Accepted,FALSE,FALSE,FALSE,2020-01-06
Akebia x pentaphylla,Akebia,×,pentaphylla,NA,NA,,,kew-2627101,TRUE,1.1,Accepted,Lardizabalaceae,Akebia,×,pentaphylla,,,(Makino) Makino,kew-2627101,Accepted,FALSE,FALSE,FALSE,2020-01-06
Akebia trifoliata subsp. trifoliata,Akebia,,trifoliata,NA,subsp.,trifoliata,,tro-50215406,TRUE,1.1,Synonym,Lardizabalaceae,Akebia,,trifoliata,,,(Thunb.) Koidz.,kew-2627108,Accepted,FALSE,FALSE,FALSE,2020-01-06
Akebia trifoliata var. australis,Akebia,,trifoliata,NA,var.,australis,,kew-2884813,TRUE,1.1,Synonym,Lardizabalaceae,Akebia,,trifoliata,subsp.,australis,(Diels) T.Shimizu,kew-2627109,Accepted,FALSE,FALSE,FALSE,2020-01-06
